,index,ReceiptId,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
6197,540,6012e6840a720f05f8000063,,,2021-01-28 16:29:56,2021-01-28 16:29:56,2021-01-28 16:29:56,2021-01-28 16:29:56,2021-01-28 16:29:56,840.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6198,540,6012e6840a720f05f8000063,,,2021-01-28 16:29:56,2021-01-28 16:29:56,2021-01-28 16:29:56,2021-01-28 16:29:56,2021-01-28 16:29:56,840.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6199,540,6012e6840a720f05f8000063,,,2021-01-28 16:29:56,2021-01-28 16:29:56,2021-01-28 16:29:56,2021-01-28 16:29:56,2021-01-28 16:29:56,840.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6200,541,6012e6210a720f05f8000007,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 16:28:17,2021-01-28 16:28:17,2021-01-28 16:28:18,2021-01-28 16:28:18,2021-01-28 16:28:18,940.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6201,541,6012e6210a720f05f8000007,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 16:28:17,2021-01-28 16:28:17,2021-01-28 16:28:18,2021-01-28 16:28:18,2021-01-28 16:28:18,940.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6202,541,6012e6210a720f05f8000007,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 16:28:17,2021-01-28 16:28:17,2021-01-28 16:28:18,2021-01-28 16:28:18,2021-01-28 16:28:18,940.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6203,541,6012e6210a720f05f8000007,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-28 16:28:17,2021-01-28 16:28:17,2021-01-28 16:28:18,2021-01-28 16:28:18,2021-01-28 16:28:18,940.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6204,542,6012e6710a720f05f8000051,,,2021-01-28 16:29:37,2021-01-28 16:29:37,2021-01-28 16:29:37,2021-01-28 16:29:37,2021-01-28 16:29:37,840.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6205,542,6012e6710a720f05f8000051,,,2021-01-28 16:29:37,2021-01-28 16:29:37,2021-01-28 16:29:37,2021-01-28 16:29:37,2021-01-28 16:29:37,840.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6206,542,6012e6710a720f05f8000051,,,2021-01-28 16:29:37,2021-01-28 16:29:37,2021-01-28 16:29:37,2021-01-28 16:29:37,2021-01-28 16:29:37,840.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6207,542,6012e6710a720f05f8000051,,,2021-01-28 16:29:37,2021-01-28 16:29:37,2021-01-28 16:29:37,2021-01-28 16:29:37,2021-01-28 16:29:37,840.0,2021-01-28 00:00:00,4.0,FINISHED,84.0,5fa41775898c7a11a6bcef3e
6208,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6209,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6210,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6211,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6212,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6213,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6214,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6215,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6216,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6217,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6218,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6219,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6220,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6221,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6222,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6223,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6224,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6225,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6226,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6227,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6228,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6229,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6230,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6231,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6232,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6233,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6234,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6235,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6236,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6237,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6238,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6239,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6240,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6241,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6242,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6243,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6244,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6245,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6246,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6247,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6248,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6249,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6250,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6251,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6252,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6253,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6254,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6255,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6256,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6257,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6258,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6259,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6260,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6261,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6262,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6263,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6264,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6265,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6266,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6267,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6268,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6269,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6270,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6271,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6272,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6273,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6274,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
6275,543,600f2fc80a720f0535000030,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-25 20:53:28,2021-01-25 20:53:28,2021-01-25 22:04:23,2021-01-28 22:37:02,2021-01-25 22:04:23,4944.7,2021-01-24 00:00:00,689.0,FINISHED,4566.17,600f29a64329897eac239049
